MOTHERLODE_ID,PROJECT_ID,RESPONDENT_ID,METHOD_ID,METHOD_TYPE,PROJECT_NUMBER,CREATED_ON,PRACTICE,RESPONDENT_DATE,RESPONDENT_LANGUAGE,TEMPLATE_NUMBER_162048140,ENTITY_ID,SCAN_RESPONDENT_ID,AUTO_INCREMENT,CASEID,BATCH_ID,LANG1,Q1,Q2_DK,Q3,Q3_1,Q4,Q7,Q8,Q25,Q10,Q11,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13H,Q13I,Q13J,Q13K,Q13L,Q14A,Q14B,Q14C,Q14D,Q14E,Q14F,Q14G,Q17,Q18,Q9,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q20A,Q20B,Q20C,Q20D,Q20E,Q20F,Q20G,Q20H,Q21,Q23A,Q23B,Q23C,Q23D,Q23E,Q23F,Q23G,Q24A,Q24B,Q24C,Q24D,Q24E,Q24F,Q24G,Q26,Q27A,Q27B,Q27C,Q27D,Q27E,Q28A,Q28B,Q28C,Q29,Q30A,Q30B,Q30C,Q30D,Q30E,Q30F,Q30G,Q30H,Q30I,Q31,Q32,Q33,Q34,Q35,Q36A,Q36B,Q36C,Q36D,Q36E,Q36F,Q36G,Q37A,Q37B,Q37C,Q37D,Q37E,Q38,Q39A,Q39B,Q39C,Q39D,Q39E,Q39F,Q39G,Q39H,Q39I,Q40,Q41,Q42,Q43,Q44,Q45,Q46A,Q46B,Q46C,Q46D,Q47,Q48,Q50,Q50_DNA,Q51,Q51_DNA,Q51A,Q52,Q53,Q54,Q55,Q56A,Q56B,Q56C,Q57A,Q57B,Q57C,Q57D,Q58A,Q58B,Q58C,Q58D,Q58E,Q59A,Q59B,Q61A,Q61B,Q61C,Q61D,Q62,Q63,Q64A,Q64B,Q64C,Q64D,Q65A,Q65B,Q66A,Q66B,Q66C,Q66D,Q67A,Q67B,Q67C,Q67D,Q67E,Q68A,Q68B,Q68C,Q68D,Q68E,Q69A,Q69B,Q69C,Q69D,Q70A,Q70B,Q70C,Q70D,Q71A,Q71B,Q71C,Q71D,Q71E,Q71F,Q72,Q73A,Q73B,Q73C,Q73D,Q73E,Q73F,Q73G,Q73H,Q74_NO,Q74A,Q74B,Q74C,Q75A,Q75B,Q75C,Q75D,Q75E,Q75F,Q75G,Q75H,Q75_1A,Q75_1B,Q75_1C,Q76A,Q76B,Q76C,Q76D,Q76E,Q76F,Q76_1A,Q76_1B,Q76_1C,Q76_1D,Q76_1E,Q76_1F,Q76_1G,Q76_1H,Q77,Q78_M,Q78_Y,Q79,Q80,Q80A,Q81,Q83,Q84,Q85,Q86,Q87,Q87A,Q87B,Q88A,Q88B,Q88C,Q88D,Q88E,Q88F,Q89,Q90,Q91,Q91A,Q92,Q92_NONE,Q92A,Q93,Q93_NONE,Q94,Q95,BAYLOR_2014_LANGUAGE,AGE,AGE_VALID,STRATUM_KEY,STATE,PROJWT,WEIGHT,Q2,RELTRAD,I_GENDER,I_EDUC,I_MARITAL,I_RELIGION,I_ATTEND
128171427,33370,01_000776_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139835202,4139835202,776,776,32,en-US,31,,3,3,6,5,2,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,4,2,1,2,4,3,3,3,3,4,4,3,4,3,4,3,4,2,1,4,4,4,,3,4,3,4,3,3,3,3,2,3,4,2,2,4,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,4,6,3,2,8,3,3,3,2,3,3,3,3,3,4,3,4,1,2,2,1,1,2,2,2,1,8,1,2,1,3,2,3,2,2,2,2,0,0,29,,,1,2,2,4,3,1,3,3,3,3,3,3,3,7,7,2,2,2,31,16,1,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,8,8,3,3,3,3,3,3,2,1,1,1,1,1,1,2,1,,3,3,3,3,4,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,3,1935,1,2,2,6,,,,2,2,2,8,1,,,,,,,3,3,2,2,,34,,1,3,3,1,79,1,42,MO,138867.379989488,1.86662031723512,,1,1,2,2,1,5
128171428,33370,01_000777_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139836394,4139836394,777,777,32,en-US,30,,4,4,7,1,2,3,4,7,2,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,4,2,3,4,2,2,4,1,4,1,4,1,4,2,2,4,4,4,2,2,4,4,3,2,3,3,3,1,3,3,4,1,4,3,2,2,3,3,1,2,2,2,2,2,2,2,2,1,2,1,4,4,1,3,3,3,1,3,3,2,4,4,4,4,4,2,8,3,3,1,1,3,1,1,3,1,1,1,2,1,2,2,2,2,2,0,0,18,,29,,2,1,4,3,1,4,4,3,1,2,3,1,1,1,6,6,6,16,12,4,4,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,1,1,1,2,3,2,1,2,1,2,1,2,2,2,1,,,4,,5,4,5,3,5,4,4,,1,1,5,5,4,4,4,4,2,1,1,1,2,2,1,1,2,2,11,1963,1,4,2,6,,,,2,2,1,1,1,2,2,2,2,2,5,5,5,1,3,,19,1,,3,4,1,51,1,43,NC,72641.6770229285,0.97643111160659,Church of Jesus Christ of Latterday Sts,6,2,4,2,5,6
128171429,33370,01_000778_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139831243,4139831243,778,778,32,en-US,,,3,4,2,4,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1,1,2,3,1,1,4,2,2,4,3,2,4,1,2,1,4,1,4,1,4,1,3,1,1,1,4,1,,1,2,3,3,2,1,4,4,3,4,4,3,1,4,2,2,1,2,2,2,2,2,2,2,1,3,3,2,1,2,3,3,3,2,2,3,1,4,4,4,4,4,2,1,1,1,1,3,3,2,1,2,1,2,1,2,1,2,2,2,2,2,0,0,27,,35,,5,,,,2,,,,2,3,2,2,,,7,7,7,45,,4,3,4,1,1,1,2,1,2,1,1,2,2,2,3,3,2,1,2,2,3,,,,,,3,1,2,2,4,0,1,2,3,2,3,3,3,3,1,1,1,2,1,1,2,1,,1,,,,,,,,,,,,1,1,5,1,1,1,4,4,1,1,1,2,1,2,1,1,2,2,1,1965,1,2,2,1,18,2,1,2,2,1,1,1,2,2,2,2,2,1,7,,1,,1,,,1,3,3,1,49,1,23,CA,35210.3032015121,0.473288020101818,Unity Center of XXXXX,6,2,6,3,5,3
128171994,33370,01_000779_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139836913,4139836913,779,779,32,en-US,35,,1,2,2,5,5,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,0,0,1,3,4,5,1,1,1,1,1,1,2,1,1,1,4,1,4,1,4,5,2,2,2,2,2,2,2,3,2,2,3,1,4,2,3,1,4,4,4,4,3,3,2,1,1,1,2,1,1,2,2,2,1,3,2,4,3,2,2,3,4,1,3,1,3,4,4,1,4,4,2,3,3,3,3,1,3,1,1,3,1,1,,4,1,3,2,2,2,2,0,0,25,,29,,4,,,,2,,,,1,3,3,2,1,1,8,8,1,,16,3,2,3,3,1,1,1,1,1,1,4,4,1,1,1,4,1,1,1,1,1,5,3,4,4,4,4,1,2,0,4,0,1,0,1,1,3,2,1,3,1,2,1,1,1,2,1,2,1,,2,4,2,5,5,5,5,3,4,4,3,1,1,5,2,2,2,2,3,2,1,1,1,1,1,2,1,1,1,3,1963,1,2,2,3,65,2,2,1,2,2,8,1,2,2,2,2,2,,7,,1,,1,,,,3,7,1,51,1,43,IN,37477.8708097378,0.503768092301197,Greek Orthodox,6,1,6,3,5,3
128171995,33370,01_000780_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139837644,4139837644,780,780,32,en-US,31,,4,4,7,2,2,3,3,8,2,4,3,1,3,1,2,2,1,1,1,1,2,2,1,1,1,0,3,1,1,8,4,3,3,4,4,3,4,2,4,3,4,3,4,1,2,4,4,4,1,3,4,4,4,1,3,4,4,1,3,4,1,1,4,2,1,3,3,4,1,1,2,2,1,1,2,2,2,1,1,1,4,4,1,3,3,,2,3,3,3,4,2,2,2,3,2,3,3,8,3,2,3,3,1,3,1,1,2,4,2,4,2,2,2,2,0,0,22,,,1,2,1,4,4,1,4,3,4,3,2,3,3,8,8,8,8,8,31,31,2,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,2,3,1,2,3,1,1,2,1,1,2,2,1,2,1,,,2,,3,3,3,3,3,3,3,3,1,1,5,3,2,2,3,2,3,2,1,2,1,2,2,1,2,2,10,1956,1,4,2,6,,,,2,2,2,8,1,2,2,2,2,2,1,6,1,2,3,,27,0,1,3,6,1,58,1,43,ID,34730.441681783,0.466837842513291,Lutheran Congregations in Mission for Christ,2,2,5,2,2,6
128171430,33370,01_000781_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139834443,4139834443,781,781,32,en-US,33,,4,4,7,3,1,3,5,8,4,3,4,2,2,2,1,1,1,1,1,1,3,,1,1,0,1,3,2,1,6,4,,4,4,4,,3,,4,2,4,3,4,,4,3,4,3,,,4,3,3,1,3,3,3,1,3,4,4,3,4,3,2,3,4,2,1,1,2,2,1,2,2,2,2,1,3,2,3,2,2,3,3,,2,4,4,2,4,2,2,2,3,2,3,3,1,3,2,3,3,1,3,1,2,1,3,2,4,2,2,2,2,0,0,19,,52,,6,,,,1,3,3,2,1,3,1,1,7,7,8,8,8,12,,3,2,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,2,3,3,3,3,2,2,2,2,1,2,2,2,1,1,,,,,,,,,,,,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1928,1,3,2,,,,,2,2,2,8,1,,,,,,,7,3,2,3,,20,,1,3,5,1,86,1,42,NC,32847.2649919832,0.441524656145189,United Methodist,2,2,6,4,2,6
128171431,33370,01_000782_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139834323,4139834323,782,782,32,en-US,16,,3,3,4,4,6,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,3,,,,,,3,1,4,1,3,2,4,1,4,4,4,4,3,2,4,4,3,2,3,2,3,2,2,3,3,2,4,3,3,2,3,2,4,2,2,2,2,2,2,2,2,1,4,6,1,1,8,3,3,3,2,2,3,1,3,3,3,3,4,1,2,1,1,1,2,1,3,1,1,1,1,1,4,1,3,2,2,2,2,0,0,23,,28,,5,,,,1,3,3,4,2,2,3,2,0,0,8,7,8,16,,3,3,3,2,1,1,3,1,3,1,3,3,2,2,2,3,3,1,1,3,3,2,2,2,2,2,3,2,2,2,4,2,1,2,3,3,3,3,2,3,2,1,1,1,1,1,2,2,1,1,,,,,,,,,,,,2,2,4,4,3,3,4,4,3,1,1,1,1,1,1,1,1,2,2,1957,1,2,2,1,0,5,2,2,2,2,8,1,,,,,,1,4,4,2,2,,34,0,,3,3,1,57,1,42,VA,71393.9801804177,0.959659885159047,Roman Catholic,4,2,3,3,4,4
128171432,33370,01_000783_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139833910,4139833910,783,783,32,en-US,16,,2,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,0,1,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3,2,3,3,3,2,3,3,4,2,4,4,4,2,4,2,1,1,1,2,2,2,2,2,2,1,4,2,3,3,2,3,4,4,3,3,4,3,3,3,3,3,3,2,3,1,1,1,2,3,2,1,2,2,2,1,3,2,4,2,2,2,2,0,0,26,,,1,2,2,4,1,1,2,2,3,1,3,3,1,2,2,8,7,3,16,12,3,2,3,2,1,1,1,1,3,1,2,3,2,2,2,3,1,1,1,1,1,3,2,2,2,2,1,0,2,4,3,,1,3,2,1,2,2,3,3,2,1,1,2,1,1,2,2,2,,2,2,,3,4,2,1,1,1,1,2,2,2,4,4,4,4,3,3,2,2,2,1,2,2,1,2,2,2,1,1954,1,2,1,1,32,3,1,1,2,2,8,1,2,2,2,2,2,1,6,,2,2,,28,0,1,3,6,1,60,1,41,CA,23654.066880758,0.317952004482289,,4,2,5,2,4,2
128171996,33370,01_000784_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139835231,4139835231,784,784,32,en-US,32,,4,4,8,5,2,3,3,8,3,3,3,1,2,1,1,1,1,1,1,1,1,3,1,1,0,1,3,1,1,3,2,3,3,4,4,4,4,2,3,3,4,3,4,2,2,4,4,4,2,4,4,4,4,2,3,4,4,1,3,4,1,1,3,2,1,3,4,2,1,2,1,2,2,2,2,2,2,1,2,3,2,1,8,3,4,4,2,3,3,2,3,2,3,3,2,2,2,3,1,1,2,3,2,2,2,1,2,1,2,1,3,2,2,2,2,0,0,26,,,1,2,1,3,4,1,4,4,4,3,1,3,3,9,8,9,9,9,32,17,3,1,1,3,1,1,3,1,1,1,3,3,2,2,2,4,4,4,5,5,5,2,2,2,2,2,4,1,1,1,4,1,1,1,2,3,3,3,3,2,2,1,1,2,1,1,2,2,1,1,,,,,,,,,,,,2,2,4,4,4,4,5,2,2,2,1,2,2,2,2,1,2,2,9,1972,1,3,2,2,24,4,1,1,1,1,1,1,2,2,2,2,2,1,6,,1,3,,28,3,,3,5,1,42,1,42,MO,84831.5208014354,1.14028391895851,"Not affiliated, non-conservative Mannonite",1,2,5,2,1,6
128171433,33370,01_000785_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139838075,4139838075,785,785,32,en-US,46,,1,2,0,,,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,8,8,3,1,1,1,3,4,6,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,4,3,1,2,3,2,1,4,4,4,4,4,1,4,1,2,1,1,2,2,2,2,2,2,1,7,6,4,3,2,3,4,3,3,3,3,2,2,2,3,3,2,1,1,1,1,1,3,8,1,8,1,1,2,1,2,2,3,2,2,2,2,0,0,,1,,1,3,1,4,1,2,,,,2,3,2,2,1,1,8,8,1,16,46,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,3,2,2,1,1,4,1,2,2,4,1,2,2,3,1,3,3,3,3,2,1,1,2,1,1,2,1,2,,,3,3,3,3,3,1,3,1,1,1,4,4,2,3,3,3,2,2,3,1,1,2,2,1,2,1,2,1,5,1984,1,3,2,2,60,1,1,2,1,2,8,1,2,2,2,2,2,1,7,,2,,1,,,,3,3,1,30,1,43,OR,74121.1156525581,0.996317352740959,,7,1,6,2,6,1
128171434,33370,01_000786_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139834030,4139834030,786,786,32,en-US,43,,1,3,1,2,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,0,0,3,4,5,1,3,1,1,3,2,1,3,1,1,1,3,1,3,1,3,2,3,2,2,1,3,2,2,2,4,3,2,1,2,1,4,4,4,3,4,1,4,1,2,1,1,2,1,2,2,2,2,1,7,7,4,3,2,3,3,4,3,3,3,1,1,2,4,2,2,1,1,1,2,1,3,1,1,2,2,2,2,1,3,1,2,2,2,2,2,0,0,,1,,1,3,1,2,1,1,2,2,3,1,3,3,2,1,1,1,1,1,46,35,1,4,4,1,1,1,2,1,2,1,2,4,1,1,1,3,3,1,1,1,2,2,2,4,3,4,4,1,0,0,5,0,0,0,3,1,3,2,3,3,2,1,1,2,1,1,2,1,2,,,2,,2,2,2,1,2,1,1,1,2,3,3,4,2,3,2,3,1,2,1,2,1,2,1,1,2,2,7,1971,1,4,2,3,40,3,2,2,2,2,8,1,2,2,2,2,2,1,6,,1,1,,33,1,,1,6,1,43,1,42,ME,101174.226059944,1.35995844350435,,6,2,5,2,5,2
128171435,33370,01_000787_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139818359,4139818359,787,787,32,en-US,16,,3,3,2,5,5,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,8,1,8,4,1,2,4,,,,,,,,,,4,,,,4,,4,,,,,,,,4,,,,,4,4,4,4,4,4,2,4,2,4,1,2,2,2,2,2,2,2,1,4,7,2,2,8,2,3,2,1,2,3,1,2,2,4,2,2,2,2,2,1,1,2,2,3,2,2,1,3,1,2,1,4,2,2,2,2,0,0,38,1,,1,2,1,4,3,1,3,3,4,2,3,2,2,3,3,7,7,7,16,16,4,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,3,1,3,2,2,2,2,2,1,1,1,2,1,2,1,,4,4,,5,5,5,5,5,4,3,1,4,4,1,2,3,3,1,2,1,1,1,1,1,1,1,1,1,2,10,1956,2,1,2,6,,,,1,2,2,2,1,,,,,,2,4,1,1,6,,23,1,,3,3,1,58,1,11,CA,17054.9126606825,0.229247836918291,Catholic,4,2,3,2,4,3
128171436,33370,01_000788_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139830215,4139830215,788,788,32,en-US,46,,1,1,0,,,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,1,1,1,4,6,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,4,3,1,3,3,1,4,4,4,3,4,1,4,2,2,1,1,2,2,2,2,2,2,1,6,6,3,3,2,3,4,4,3,1,3,1,1,3,4,2,1,1,1,1,3,1,3,1,1,3,8,2,2,1,3,1,3,2,2,2,2,1,0,,1,,1,1,,,,2,,,,2,3,4,3,0,0,3,4,1,46,,4,4,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,8,3,1,3,1,3,3,2,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1989,1,1,2,6,,,,2,2,2,8,1,,,,,,2,4,2,2,,1,,,,3,1,1,25,1,21,CA,26181.2838807047,0.351922218354831,,7,2,3,1,6,1
128171997,33370,01_000789_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139829865,4139829865,789,789,32,en-US,31,,3,3,3,3,3,3,3,7,1,1,1,2,1,1,1,1,1,1,1,1,0,1,3,1,1,1,2,3,1,1,3,2,2,3,2,2,4,3,4,2,4,2,4,2,1,4,4,4,1,2,4,4,4,1,4,2,3,1,3,3,4,1,4,3,3,1,4,1,1,1,1,2,2,2,2,2,2,2,4,3,2,2,2,2,3,3,1,1,3,2,3,2,2,3,3,2,2,2,1,1,2,3,1,2,2,2,2,2,3,2,4,2,2,2,2,0,0,26,,,1,2,1,4,3,2,,,,3,2,2,2,4,4,8,8,8,31,20,4,4,4,1,1,1,1,1,1,1,2,3,2,2,2,3,2,2,2,2,2,3,3,1,1,1,4,0,1,1,2,2,3,2,3,3,3,3,3,3,2,1,1,1,1,1,2,1,2,1,,,,,,,,,,,,1,1,5,,,,,,,,,,,,,,,1,2,1983,1,1,2,2,40,2,1,2,1,2,8,1,2,2,2,2,2,,7,,2,0,,,,,3,6,1,31,1,21,NJ,17054.9126606825,0.229247836918291,Lutheran Church - Missouri Synod,1,1,6,2,1,3
128171437,33370,01_000790_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139835241,4139835241,790,790,32,en-US,31,,4,8,7,5,1,3,4,8,2,3,1,1,3,1,1,3,1,1,1,1,2,1,1,1,1,1,3,2,1,2,4,,3,4,3,,4,,4,,4,,4,,2,4,4,4,,,4,4,4,1,4,3,3,1,3,4,3,1,4,3,1,3,4,,,1,2,2,2,2,2,2,2,1,3,4,3,1,2,4,4,,3,3,3,1,3,2,4,2,4,2,2,2,1,2,2,8,2,8,8,2,2,1,3,2,3,2,2,2,2,0,0,21,,,1,6,,,,1,2,4,4,3,2,3,3,0,0,8,8,0,31,31,3,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,3,3,3,3,3,2,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,1,1,4,2,4,4,3,2,3,1,1,2,2,1,2,2,2,2,3,1933,1,4,1,6,,,,2,2,1,1,1,,,,,,,4,3,2,2,,28,,1,3,3,1,81,1,42,MO,41408.8898911017,0.556607859892899,Lutheran,2,2,3,4,2,6
128171439,33370,01_000791_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139834389,4139834389,791,791,32,en-US,12,,3,3,0,,,3,2,3,1,1,1,2,3,1,1,1,1,1,1,1,8,2,2,1,1,1,2,2,1,,4,4,4,4,4,4,4,3,4,3,4,2,4,3,2,4,4,4,1,4,4,4,2,2,2,3,4,2,2,4,1,1,3,2,1,2,4,2,1,1,1,2,1,2,2,2,2,1,2,4,4,4,1,3,3,3,2,2,3,1,4,4,3,4,4,2,3,3,1,2,1,3,3,1,3,1,1,2,3,1,3,1,2,2,2,0,0,22,,,1,2,1,4,3,2,,,,3,2,4,3,7,7,7,5,1,16,22,1,1,1,4,1,1,1,1,3,1,1,3,2,1,4,3,3,3,2,4,4,3,2,2,3,2,1,3,1,1,2,2,1,1,1,3,3,3,3,1,1,2,2,1,1,2,1,2,1,,2,3,3,5,5,5,5,3,3,4,3,1,1,5,1,4,4,1,1,3,1,1,2,1,2,1,1,1,1,,1970,1,3,1,3,40,5,2,1,2,2,8,1,,,,,,,4,,1,,1,,,,3,5,1,44,1,42,VA,130951.057970565,1.7602111121402,Independent Baptist,1,1,3,2,1,1
128171998,33370,01_000792_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139831403,4139831403,792,792,32,en-US,31,,3,4,2,2,3,3,1,8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,4,4,4,4,3,4,4,3,2,3,3,4,1,1,4,3,3,4,4,3,2,3,2,2,1,1,2,2,2,2,2,2,2,4,5,2,3,2,3,2,3,2,3,3,2,3,3,4,3,3,2,8,1,1,1,2,3,3,1,3,1,2,1,3,1,3,2,2,2,2,0,0,22,,49,,2,1,4,3,1,3,3,3,3,3,2,2,3,3,8,1,1,31,16,3,3,3,2,1,1,2,1,2,1,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,4,2,2,1,1,4,1,1,3,3,3,3,3,2,2,2,1,1,1,2,2,2,1,,4,,,3,2,2,2,2,2,2,2,4,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,1,,,1,3,2,3,40,4,2,2,2,2,8,1,2,2,2,2,2,1,4,,2,1,,28,,1,3,7,1,0,,31,VA,21006.7230666374,0.282367076254232,Lutheran ELCA,2,1,3,2,2,3
128171999,33370,01_000793_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139830174,4139830174,793,793,32,en-US,31,,2,3,2,5,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,0,8,1,1,2,4,1,3,3,1,1,4,4,3,4,1,4,1,4,3,4,2,4,4,4,4,3,4,4,4,3,2,3,2,3,1,2,1,4,3,4,3,4,3,4,1,1,2,1,2,2,2,2,2,2,1,3,2,3,4,1,3,4,4,2,2,3,1,4,2,3,4,2,2,2,2,2,1,2,3,2,2,3,1,2,2,3,2,4,2,2,2,2,1,0,27,,,1,2,2,4,3,1,3,4,4,2,3,3,3,3,3,7,1,1,16,31,3,3,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,8,1,3,3,2,3,2,2,2,1,1,1,2,1,2,1,,,4,,5,5,3,4,5,5,5,5,1,1,5,4,4,3,4,4,4,1,1,2,2,2,1,1,2,1,12,1943,1,2,2,6,,,,2,2,2,8,1,2,2,2,2,2,1,7,3,2,2,,36,,1,3,5,1,71,1,21,CA,17054.9126606825,0.229247836918291,Grace Lutheran,2,1,6,2,2,3
128171438,33370,01_000794_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139833731,4139833731,794,794,32,en-US,46,,2,2,0,,,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,2,4,6,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,4,4,4,4,2,3,2,2,2,2,2,2,2,2,2,2,1,4,6,2,1,8,3,4,3,2,2,2,1,3,3,4,3,3,2,1,1,8,1,2,3,1,1,8,1,2,2,2,2,3,2,2,2,2,0,0,,1,,1,1,,,,2,,,,2,3,2,2,0,0,1,1,1,46,46,3,3,2,3,2,1,1,1,2,1,2,3,2,2,2,3,1,1,1,1,1,3,3,2,2,2,3,1,1,0,4,1,0,0,2,1,3,1,3,3,2,2,1,1,1,2,2,2,1,,4,3,4,4,2,2,2,3,2,2,2,4,3,3,4,3,3,3,2,2,2,1,2,1,2,2,2,2,1,1,1988,1,3,2,3,42,3,2,2,2,2,8,2,2,1,2,2,2,,5,,2,,1,,,,3,3,1,26,1,41,OK,104103.973268562,1.39933936697524,,7,1,4,1,6,1
128172000,33370,01_000795_00000032,162048140_01,SCAN,162048140,3/26/2014,OTHER,2/3/2014,en-US,162048140,4139833619,4139833619,795,795,32,en-US,16,,4,3,7,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,3,2,1,2,3,3,3,3,3,3,4,3,4,3,4,3,4,2,1,4,4,4,4,3,4,4,4,2,4,4,4,1,3,3,1,1,2,2,1,4,2,4,1,1,1,1,2,2,2,2,2,1,1,1,4,4,8,3,3,2,1,3,3,3,4,1,1,3,3,2,3,3,2,3,3,3,2,1,3,1,1,2,1,2,3,2,2,2,2,0,0,29,,,1,2,2,4,4,1,4,4,3,4,2,3,4,8,8,8,8,8,16,16,2,1,2,3,1,1,1,1,1,1,3,3,2,2,2,3,3,3,3,3,3,4,2,4,3,4,5,0,0,0,4,0,1,1,2,2,3,2,3,1,2,2,1,2,2,2,1,2,1,,,3,,4,3,3,3,4,3,3,3,1,2,4,3,3,3,2,3,3,2,1,2,1,2,2,1,2,1,9,1979,1,4,2,1,40,1,1,2,2,2,8,1,2,2,2,2,2,1,7,,2,2,,30,2,,3,3,1,35,1,41,SD,50176.4259126109,0.674458869043347,Roman Catholic,4,1,6,2,4,6
